[C:\Users\Physics-Lab\Desktop\Programs\Hyun\R-Tmeasurement-4pt_325.exe 1 1 221125_ht.dat 1e-2 50 300 3 ]

Time(sec)	Temperature(K)	     Resistance(Ohm)	    Current(A) TempError(K) ResError(Ohm) CurrError(A)
153.567	52.183	1.09E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
155.967	52.296	1.24E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
158.368	52.407	1.26E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
160.771	52.516	1.26E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
163.169	52.624	1.12E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
165.57	52.736	1.03E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
167.97	52.849	1.21E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
170.37	52.96	1.37E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
172.773	53.072	1.18E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
175.171	53.182	1.33E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
177.572	53.292	1.20E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
179.972	53.403	1.25E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
182.372	53.514	1.19E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
184.777	53.63	1.25E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
187.173	53.735	1.26E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
189.576	53.848	1.24E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
191.978	53.958	1.20E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
194.382	54.067	1.29E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
196.779	54.169	1.09E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
199.178	54.272	1.24E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
201.583	54.377	1.14E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
203.976	54.479	1.16E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
206.376	54.585	1.16E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
208.78	54.687	1.06E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
211.178	54.793	1.15E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
213.579	54.897	1.13E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
215.979	55.003	1.17E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
218.379	55.115	1.23E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
220.782	55.226	1.21E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
223.179	55.337	1.19E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
225.579	55.448	1.21E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
227.981	55.558	1.10E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
230.384	55.669	1.08E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
232.785	55.782	1.18E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
235.185	55.891	1.07E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
237.584	56.003	1.23E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
239.987	56.116	1.16E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
242.389	56.225	1.16E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
244.789	56.335	1.04E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
247.187	56.449	1.04E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
249.592	56.56	1.04E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
251.985	56.673	1.14E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
254.386	56.781	1.09E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
256.789	56.897	1.13E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
259.186	57.008	1.13E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
261.586	57.119	9.86E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
263.987	57.232	1.19E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
266.387	57.345	1.03E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
268.791	57.458	1.14E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
271.188	57.572	1.10E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
273.59	57.684	1.17E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
275.989	57.797	1.09E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
278.391	57.912	1.12E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
280.795	58.023	1.06E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
283.194	58.134	1.09E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
285.597	58.247	1.03E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
287.999	58.355	1.09E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
290.394	58.47	1.05E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
292.799	58.58	9.70E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
295.193	58.694	1.05E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
297.594	58.805	1.17E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
299.995	58.918	1.01E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
302.394	59.027	1.10E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
304.798	59.14	1.06E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
307.196	59.252	1.03E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
309.596	59.363	9.63E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
311.997	59.473	1.01E-03	1.00E-02	0	0.00000000e+000   0.0000e+000	
314.397	59.586	8.71E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
316.801	59.698	9.78E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
319.198	59.811	8.95E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
321.598	59.921	9.64E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
323.999	60.033	9.86E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
326.402	60.139	9.59E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
328.804	60.244	9.27E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
331.203	60.351	9.38E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
333.603	60.458	9.56E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
336.005	60.563	9.62E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
338.408	60.669	9.63E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
340.807	60.774	9.67E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
343.205	60.878	9.48E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
345.607	60.986	9.57E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
348.003	61.09	8.87E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
350.405	61.195	9.12E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
352.807	61.3	8.83E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
355.205	61.408	9.20E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
357.604	61.514	8.48E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
360.005	61.621	9.40E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
362.406	61.726	8.41E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
364.81	61.831	9.14E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
367.208	61.939	8.62E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
369.608	62.049	8.59E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
372.008	62.163	9.18E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
374.408	62.275	8.73E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
376.813	62.387	8.95E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
379.211	62.5	9.16E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
381.611	62.615	9.41E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
384.013	62.728	9.37E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
386.413	62.84	9.08E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
388.819	62.953	8.79E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
391.218	63.064	8.40E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
393.612	63.166	8.70E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
