MIN=0	-0.3	-0.1
MAX=20	0.3	0.1
SCALE=10	0.1	0.05
DEC=1	4	4
DEF="Time" t / s	"Voltage" U_B1 / V	"Current" I_A1 / A
0	-0.00225	-0.0023
0.1	-0.00255	-0.0023
0.2	-0.00225	-0.0023
0.29	-0.0027	-0.0023
0.4	-0.0024	-0.0023
0.49	-0.0027	-0.0023
0.6	-0.00255	-0.0023
0.7	-0.0024	-0.00225
0.79	-0.0024	-0.00225
0.9	-0.00225	-0.0024
0.99	-0.0024	-0.00255
1.1	-0.00345	-0.0033
1.2	-0.0033	-0.00365
1.29	-0.0042	-0.0041
1.4	-0.0045	-0.00485
1.49	-0.0051	-0.0047
1.6	-0.0054	-0.00535
1.7	-0.00585	-0.0055
1.79	-0.0057	-0.00555
1.9	-0.00615	-0.00575
1.99	-0.00615	-0.006
2.1	-0.0057	-0.00605
2.19	-0.0057	-0.00615
2.3	-0.006	-0.0063
2.39	-0.0066	-0.0063
2.5	-0.00615	-0.00645
2.6	-0.00645	-0.0065
2.69	-0.00645	-0.0066
2.8	-0.00675	-0.0067
2.89	-0.00675	-0.00705
3	-0.0075	-0.0073
3.1	-0.0069	-0.0075
3.19	-0.00795	-0.00785
3.3	-0.0078	-0.0081
3.39	-0.0084	-0.0084
3.5	-0.0081	-0.00835
3.6	-0.00825	-0.00845
3.69	-0.00795	-0.0085
3.8	-0.00825	-0.00875
3.9	-0.0084	-0.00875
4	-0.00855	-0.00885
4.09	-0.009	-0.0091
4.2	-0.00885	-0.00925
4.29	-0.0093	-0.00945
4.4	-0.00945	-0.00955
4.5	-0.009	-0.00965
4.59	-0.0093	-0.0099
4.7	-0.00915	-0.00995
4.79	-0.00975	-0.01035
4.89	-0.0099	-0.01025
5	-0.01005	-0.0106
5.09	-0.01035	-0.01075
5.2	-0.0108	-0.01095
5.29	-0.01065	-0.0111
5.4	-0.01095	-0.0112
5.49	-0.01065	-0.01135
5.6	-0.0111	-0.01185
5.69	-0.01125	-0.01195
5.79	-0.01215	-0.0124
5.9	-0.012	-0.01245
5.99	-0.01245	-0.013
6.1	-0.01275	-0.01325
6.19	-0.0123	-0.0132
6.29	-0.0129	-0.01355
6.4	-0.01275	-0.01365
6.49	-0.01305	-0.01385
6.6	-0.01365	-0.01425
6.69	-0.01365	-0.0143
6.8	-0.0138	-0.01445
6.9	-0.01365	-0.0148
6.99	-0.01425	-0.0152
7.1	-0.0147	-0.0156
7.19	-0.01485	-0.01585
7.3	-0.01515	-0.0161
7.4	-0.01575	-0.01645
7.49	-0.01575	-0.01665
7.6	-0.0162	-0.0167
7.69	-0.01605	-0.01715
7.82	-0.0168	-0.0174
7.89	-0.01635	-0.0174
8	-0.01635	-0.01745
8.1	-0.01695	-0.0178
8.19	-0.0171	-0.0182
8.3	-0.01785	-0.0184
8.39	-0.01725	-0.01865
8.49	-0.01755	-0.01885
8.6	-0.01815	-0.01955
8.7	-0.0183	-0.0198
8.79	-0.0189	-0.0201
8.9	-0.01935	-0.0205
8.99	-0.01965	-0.0208
9.09	-0.0198	-0.02115
9.2	-0.02025	-0.0212
9.29	-0.01995	-0.0215
9.4	-0.02055	-0.02145
9.49	-0.02025	-0.02185
9.59	-0.0207	-0.02215
9.7	-0.02115	-0.0226
9.79	-0.02175	-0.02275
9.9	-0.02115	-0.0227
9.99	-0.0213	-0.0227
10.1	-0.02175	-0.02275
10.2	-0.0216	-0.0233
10.29	-0.02205	-0.02385
10.4	-0.02295	-0.0244
10.49	-0.0234	-0.02515
10.71	-0.0234	-0.0252
10.8	-0.02415	-0.0255
10.89	-0.02385	-0.0258
10.99	-0.02415	-0.026
11.11	-0.0246	-0.02625
11.2	-0.02475	-0.0268
11.29	-0.02505	-0.0268
11.4	-0.02535	-0.02725
11.5	-0.02595	-0.0275
11.59	-0.02595	-0.02765
11.7	-0.0261	-0.028
11.79	-0.0264	-0.0284
11.89	-0.02715	-0.0286
12	-0.02715	-0.02885
12.09	-0.02775	-0.0293
12.2	-0.02775	-0.02935
12.29	-0.02745	-0.0296
12.4	-0.0279	-0.0299
12.5	-0.02775	-0.02995
12.59	-0.0282	-0.03025
12.7	-0.02895	-0.0308
12.79	-0.02895	-0.031
12.9	-0.02955	-0.03125
13	-0.0291	-0.0313
13.09	-0.02925	-0.03135
13.2	-0.0294	-0.03135
13.29	-0.0294	-0.0314
13.4	-0.0294	-0.0314
13.49	-0.03	-0.0322
13.6	-0.0309	-0.0329
13.69	-0.0306	-0.0329
13.8	-0.0306	-0.03285
13.9	-0.0306	-0.03285
13.99	-0.0309	-0.0329
14.1	-0.03105	-0.03285
14.19	-0.0309	-0.0329
14.3	-0.03075	-0.03295
14.4	-0.0306	-0.03295
14.49	-0.03045	-0.03295
14.6	-0.03075	-0.0329
14.69	-0.03075	-0.03295
14.79	-0.0309	-0.0329
14.9	-0.0309	-0.0329
14.99	-0.0306	-0.0329
15.1	-0.0306	-0.03285
15.2	-0.0306	-0.03295
15.29	-0.03075	-0.0329
15.42	-0.03045	-0.0329
15.5	-0.0312	-0.03285
15.59	-0.0306	-0.03285
15.7	-0.0306	-0.0329
15.79	-0.03045	-0.03295
15.89	-0.0309	-0.03295
16	-0.0306	-0.0329
16.09	-0.0309	-0.03295
16.21	-0.0309	-0.0329
16.29	-0.03045	-0.0329
16.4	-0.03045	-0.03285
16.5	-0.03075	-0.03285
16.59	-0.03075	-0.0329
16.69	-0.0309	-0.0329
16.8	-0.03075	-0.03295
