MIN=0	-0.1	-0.3
MAX=10	0.1	0.3
SCALE=10	0.05	0.1
DEC=1	4	4
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V
0	-0.0023	-0.00105
0.09	-0.00225	-0.00015
0.2	-0.00225	-0.00045
0.29	-0.0022	0.00015
0.4	-0.0022	-0.0006
0.5	-0.00225	-0.00045
0.59	-0.00225	-0.00075
0.7	-0.00225	-0.00135
0.8	-0.00225	-0.00105
0.9	-0.00225	-0.00135
0.99	-0.0024	0.0015
1.1	-0.0031	-0.00105
1.2	-0.0041	-0.0012
1.3	-0.00525	-0.0009
1.4	-0.0059	-0.00165
1.49	-0.00645	-0.00015
1.6	-0.0067	-0.0012
1.7	-0.0069	-0.00195
1.8	-0.0071	-0.0006
1.9	-0.00735	-0.00225
1.99	-0.00785	0.0003
2.1	-0.0085	-0.0012
2.2	-0.00885	-0.00135
2.3	-0.0089	0.0009
2.4	-0.0091	-0.00225
2.49	-0.0091	-0.00135
2.6	-0.00925	-0.0018
2.7	-0.00935	-0.00165
2.79	-0.0095	-0.00165
2.9	-0.0097	-0.00105
3	-0.00985	-0.00135
3.11	-0.00995	0.0015
3.2	-0.0101	-0.0024
3.29	-0.01025	-0.00225
3.4	-0.0104	0
3.5	-0.01055	-0.0003
3.61	-0.01075	0.0018
3.7	-0.01095	-0.0015
3.79	-0.011	0.0003
3.9	-0.01115	-0.00015
4	-0.0113	-0.0003
4.11	-0.01135	0.00015
4.2	-0.01135	-0.0015
4.29	-0.01145	-0.00045
4.4	-0.0115	0.00015
4.5	-0.0116	-0.00105
4.6	-0.01175	-0.0003
4.7	-0.0118	-0.0021
4.79	-0.01185	-0.0003
4.91	-0.01175	-0.0006
4.99	-0.01175	-0.00045
5.1	-0.01185	-0.0012
5.2	-0.01185	-0.00165
5.3	-0.0118	-0.00165
5.4	-0.01185	0.00225
5.5	-0.01175	-0.00255
5.59	-0.0118	0.00105
5.7	-0.01185	-0.00105
5.79	-0.01185	0.0006
5.9	-0.01185	-0.0021
5.99	-0.0119	-0.00165
6.1	-0.01185	-0.00045
6.2	-0.01185	-0.0027
6.29	-0.01185	0.00105
6.4	-0.01185	-0.00165
6.49	-0.0118	0
6.6	-0.0119	0.0006
6.7	-0.0119	-0.00165
6.81	-0.0119	-0.00105
6.9	-0.01185	-0.0036
6.99	-0.01185	-0.0009
7.1	-0.01185	-0.00165
7.2	-0.01185	-0.0003
7.29	-0.01185	0.00045
7.4	-0.0119	-0.00135
7.49	-0.0119	0.0012
7.6	-0.0119	-0.0009
7.7	-0.0119	-0.00105
7.8	-0.0119	-0.00015
7.89	-0.01185	-0.00075
8	-0.0119	0.00105
8.1	-0.0119	-0.0021
8.21	-0.0119	0.0009
