MIN=0	-300	-0.3
MAX=40	300	0.3
SCALE=10	100	0.1
DEC=1	1	4
DEF="Time" t / s	"Magn. flux density" B_A1 / mT	"Voltage" U_B1 / V
0	-6.48	-0.0006
0.09	-6.45	0.0012
0.2	-6.465	-0.00105
0.29	-6.45	0.00045
0.4	-6.51	-0.0003
0.5	-6.405	-0.0009
0.6	-6.45	0.0003
0.69	-6.42	-0.00015
0.8	-6.51	-0.00015
0.9	-6.495	-0.0003
1	-6.42	0.00045
1.1	-6.51	-0.00015
1.19	-6.435	-0.0003
1.3	-6.465	0.0003
1.4	-6.435	-0.0012
1.5	-6.45	0.0003
1.6	-6.48	0
1.72	-6.48	-0.00075
1.79	-6.405	-0.00015
1.9	-6.48	0.00045
2	-6.42	-0.0009
2.11	-4.38	0.00075
2.2	-3.27	0.00075
2.29		-0.0003
2.4	0.4	0.0015
2.5	1.08	0.0012
2.61	1.6	0.0024
2.7	2.265	0.00135
2.79	2.69	0.00135
2.9	3.115	0.00195
3	3.945	0.00255
3.1	4.75	0.00165
3.2	6.07	0.00255
3.3	6.285	0.00165
3.39	6.44	0.00135
3.5	6.715	0.00315
3.61	6.905	0.00255
3.7	7.255	0.0018
3.79	7.66	0.0027
3.9	8.59	0.00345
4	9.59	0.00195
4.11		0.0036
4.2	11.1	0.0024
4.29	12.165	0.00285
4.4	12.945	0.00345
4.5	13.02	0.0036
4.61	13.785	0.0036
4.7	14.565	0.0042
4.79	15.315	0.00375
4.9	15.78	0.0045
5.01	16.455	0.0039
5.1	17.295	0.0045
5.19	17.67	0.0039
5.3	18.09	0.00525
5.4	18.435	0.0042
5.51	19.425	0.00465
5.6	20.34	0.00465
5.69	21.33	0.00465
5.8	21.72	0.006
5.9	21.87	0.0051
6.01	22.77	0.0057
6.1	23.49	0.0057
6.19	24.39	0.00495
6.3	24.87	0.00615
6.4	25.515	0.00585
6.51	26.25	0.0066
6.6	27.33	0.00615
6.7	28.05	0.00645
6.8	28.5	0.0069
6.91	28.83	0.00675
7	29.16	0.00645
7.09		0.0069
7.2	30.7	0.00645
7.3	30.95	0.00675
7.41	31.55	0.00705
7.51	32.1	0.00645
7.6	32.5	0.00735
7.7	32.8	0.00765
7.81	32.95	0.00735
7.9	33.55	0.00825
