MIN=0	-300	-0.3
MAX=160	300	0.3
SCALE=10	100	0.1
DEC=1	1	4
DEF="Time" t / s	"Magn. flux density" B_A1 / mT	"Voltage" U_B1 / V
0	-6.585	0.00045
0.1	-6.555	-0.0003
0.2	-6.57	0.0006
0.31	-6.57	-0.00135
0.4	-6.54	0.0006
0.49	-6.54	-0.00015
0.6	-6.585	-0.0003
0.71	-6.585	-0.0006
0.8	-6.615	-0.00075
0.89	-6.57	0.0003
1	-6.57	0.00045
1.1	-6.585	0.00015
1.21	-6.54	-0.0009
1.3	-6.54	-0.0003
1.39	-6.615	-0.0003
1.5	-5.655	-0.00135
1.6	-3.255	0.0003
1.71		0.00045
1.8	-1.425	0
1.89	-1.41	0.00015
2	-1.39	0.00015
2.1	-1.44	0.00105
2.21	-1.455	0.0006
2.3	-1.38	0.0009
2.39	-1.39	0.0012
2.5	-1.345	0.0006
2.6	-1.185	0.00165
2.71	-0.605	0.00075
2.8	-0.54	0.00135
2.9	-0.535	0.0006
3	-0.545	0.0015
3.09	-0.525	0.00015
3.2	-0.485	0.0015
3.3	-0.52	0.00075
3.4	-0.42	0.0006
3.5	-0.455	0.0003
3.6	-0.155	0.00075
3.69	0.13	0.00045
3.8	0.695	0.00075
3.9	1.095	0.00075
4	1.655	0.0006
4.1	1.725	0.0021
4.19	1.79	0.00165
4.3	1.98	0.0012
4.4	2.025	0.0024
4.51	2.215	0.0015
4.6	2.32	0.0021
4.69	2.48	0.00165
4.8	2.585	0.00165
4.9	2.755	0.00285
5.01	3.145	0.00105
5.1	3.37	0.00195
5.19	3.49	0.00135
5.3	3.58	0.00105
5.4	3.705	0.0021
5.51	3.82	0.0018
5.6	4.25	0.00045
5.7	4.305	0.0021
5.79	4.49	0.0021
5.9	4.9	0.0018
6	5.07	0.00255
6.1	5.335	0.0006
6.2	5.565	0.0024
6.29	5.685	0.0024
6.4	5.95	0.00165
6.5	6.13	0.0027
6.61	6.24	0.00195
6.7	6.625	0.00315
6.79	6.945	0.00285
6.9	7.01	0.00255
7	7.3	0.00225
7.11	7.8	0.00225
7.2	8.02	0.00225
7.29	8.145	0.00315
7.4	8.65	0.0018
7.5	9.675	0.00375
7.6		0.00315
7.7	10.515	0.0027
7.79	10.875	0.0033
7.9	11.01	0.00315
7.99	11.25	0.0033
8.1	11.46	0.0024
8.2	11.55	0.00375
8.29	11.64	0.0039
8.4	11.775	0.00285
8.49	11.79	0.00405
8.6	12.135	0.0042
8.69	12.345	0.00435
8.8	12.555	0.0033
8.9	12.75	0.00345
9	13.155	0.0036
9.09	13.455	0.00435
9.2	13.605	0.00285
9.3	13.785	0.0033
9.39	14.1	0.0033
9.5	14.46	0.0039
9.59	14.685	0.0045
9.7	14.685	0.0036
9.8	14.835	0.00465
9.91	15.42	0.00255
10	15.93	0.0027
10.09	16.44	0.0045
10.2	16.395	0.00405
10.31	16.425	0.00435
10.4	16.53	0.0045
10.49	17.385	0.00405
10.6	17.445	0.00405
10.7	17.79	0.00495
10.81	18.285	0.00435
10.9	18.69	0.00285
10.99	19.095	0.0057
11.1	19.41	0.0042
11.2	19.545	0.0057
11.31	19.86	0.0048
11.4	20.16	0.0048
11.49	20.91	0.00585
11.6	20.925	0.0051
11.69	21.105	0.00555
11.8	21.255	0.00465
11.89	21.675	0.0054
12	21.705	0.00465
12.1	22.395	0.00555
12.19	22.605	0.00585
12.3	22.785	0.00525
12.39	23.67	0.0066
12.5	23.655	0.0057
12.6	24.345	0.00585
12.71	24.51	0.0057
12.8	24.57	0.0045
12.89	24.6	0.00555
13	25.725	0.0054
13.1	25.92	0.00585
13.19	25.965	0.0072
13.3	25.98	0.00585
13.39	27.51	0.00645
13.5	27.81	0.0057
13.6	27.84	0.0072
13.71	27.885	0.006
13.8	27.87	0.00555
13.91	28.26	0.00645
14	28.83	0.0066
14.09	29.115	0.00645
14.2	29.55	0.006
14.3	29.565	0.00555
14.41	29.49	0.00645
14.5	29.58	0.0069
14.59	29.745	0.0075
14.7		0.00585
14.8	30.75	0.0069
14.89	31.5	0.00645
15.01	32	0.0072
15.11	32.3	0.0075
15.19	32.5	0.0069
15.3	32.7	0.00735
15.4	32.7	0.00675
15.49	32.7	0.00735
15.6	34.35	0.0069
15.69	34.35	0.00855
15.8	34.3	0.0078
15.9	34.3	0.0078
15.99	34.4	0.0072
16.1	34.3	0.0069
16.19	34.35	0.0072
