MIN=0	-0.3	-0.1
MAX=20	0.3	0.1
SCALE=10	0.1	0.05
DEC=1	4	4
DEF="Time" t / s	"Voltage" U_B1 / V	"Current" I_A1 / A
0	-0.00285	-0.00225
0.09	-0.00285	-0.00225
0.2	-0.00285	-0.00225
0.3	-0.003	-0.0023
0.4	-0.003	-0.0023
0.49	-0.00345	-0.0023
0.6	-0.00315	-0.00225
0.69	-0.00315	-0.0023
0.8	-0.0033	-0.00225
0.9	-0.00315	-0.00225
0.99	-0.0033	-0.00225
1.1	-0.0033	-0.0023
1.19	-0.00315	-0.0023
1.3	-0.00285	-0.0022
1.39	-0.00285	-0.00225
1.5	-0.003	-0.0023
1.59	-0.00285	-0.0023
1.7	-0.003	-0.0023
1.8	-0.003	-0.0023
1.89	-0.00345	-0.0023
2	-0.00345	-0.0023
2.09	-0.0033	-0.0023
2.2	-0.0033	-0.00235
2.3	-0.0036	-0.00225
2.39	-0.003	-0.0023
2.5	-0.003	-0.00225
2.59	-0.00285	-0.00225
2.7	-0.003	-0.0023
2.79	-0.003	-0.00225
2.9	-0.00285	-0.0023
3	-0.00315	-0.0023
3.1	-0.00315	-0.00225
3.2	-0.00315	-0.0023
3.29	-0.0036	-0.00235
3.4	-0.0033	-0.0024
3.5	-0.0036	-0.0025
3.6	-0.0039	-0.0029
3.7	-0.0045	-0.0036
3.79	-0.00495	-0.00385
3.9	-0.0051	-0.0039
4	-0.0051	-0.004
4.2	-0.00525	-0.00405
4.29	-0.0054	-0.0043
4.4	-0.00555	-0.0043
4.49	-0.0057	-0.00445
4.6	-0.00585	-0.00465
4.7	-0.006	-0.00485
4.79	-0.00615	-0.0048
4.91	-0.0063	-0.00495
4.99	-0.00615	-0.0051
5.1	-0.00615	-0.0052
5.19	-0.0066	-0.00535
5.3	-0.00705	-0.00535
5.4	-0.00705	-0.00545
5.49	-0.0072	-0.00555
5.6	-0.0078	-0.00585
5.69	-0.0072	-0.00585
5.8	-0.00765	-0.00625
5.9	-0.00765	-0.0063
5.99	-0.0081	-0.0063
6.1	-0.00825	-0.00645
6.19	-0.00855	-0.00665
6.3	-0.00885	-0.00675
6.4	-0.00855	-0.0069
6.49	-0.0087	-0.0072
6.6	-0.0087	-0.0074
6.69	-0.0093	-0.0077
6.8	-0.00915	-0.0076
6.9	-0.0096	-0.0077
6.99	-0.01005	-0.00795
7.1	-0.0105	-0.0081
7.19	-0.01005	-0.0081
7.3	-0.01035	-0.0084
7.4	-0.01005	-0.0084
