MIN=0	-0.1	-0.3
MAX=14.142135623731	0.1	0.3
SCALE=10	0.05	0.1
DEC=1	4	4
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V
0	-0.00225	-0.0015
0.1	-0.0023	-0.0006
0.2	-0.0023	-0.0003
0.3	-0.0023	0
0.4	-0.0023	-0.0006
0.49	-0.00235	0.00045
0.61	-0.0023	-0.00045
0.69	-0.0023	-0.00015
0.8	-0.00225	0.00015
0.89	-0.0023	-0.00045
1	-0.0023	-0.0003
1.1	-0.0023	-0.0012
1.21	-0.0023	0.0006
1.29	-0.0023	0
1.4	-0.0023	-0.00075
1.5	-0.0023	-0.0006
1.59	-0.0023	-0.0003
1.7	-0.0023	-0.00015
1.79	-0.00225	-0.00135
1.9	-0.00235	-0.0003
2	-0.0026	0.00045
2.09	-0.0038	0.00015
2.2	-0.00435	-0.00075
2.29	-0.00435	-0.00075
2.4	-0.0045	-0.00015
2.5	-0.00505	-0.00075
2.59	-0.00535	-0.00015
2.7	-0.006	-0.0006
2.79	-0.0063	0.00045
2.9	-0.0067	0.00015
3	-0.00705	-0.0012
3.11	-0.0077	0.00015
3.2	-0.00835	-0.00015
3.29	-0.0089	-0.0003
3.4	-0.00955	-0.00045
3.49	-0.0101	-0.0006
3.6	-0.01035	-0.00045
3.69	-0.011	-0.0009
3.8	-0.01115	0.00075
3.9	-0.0116	-0.0003
3.99	-0.01215	0.00015
4.1	-0.0124	-0.00045
4.2	-0.01275	-0.0009
4.3	-0.0133	0
4.4	-0.01345	-0.00075
4.49	-0.01385	-0.00015
4.6	-0.0142	0
4.7	-0.01525	0.00045
4.8	-0.01635	0.00045
4.9	-0.01675	-0.00045
4.99	-0.01715	0.0006
5.1	-0.01785	0
5.2	-0.0185	-0.00075
5.3	-0.0187	0.0009
5.41	-0.0193	0.0012
5.5	-0.0199	-0.00015
5.59	-0.0203	-0.0003
5.7	-0.02105	-0.0006
5.79	-0.0221	0.0003
5.9	-0.02255	0.0003
5.99	-0.0237	0.00105
6.1	-0.02555	0.0018
6.2	-0.02655	0.00015
6.31	-0.0273	0.00045
6.4	-0.028	0
6.49	-0.02855	0.0003
6.6	-0.02905	0.00015
6.7	-0.0294	0.00075
6.81	-0.0297	0.00135
6.9	-0.03	0.0003
6.99	-0.0301	0.0009
7.1	-0.0302	0.00045
7.2	-0.03045	0.0003
7.29	-0.0309	0.0009
7.4	-0.03115	0.00045
7.49	-0.0315	0.0003
7.6	-0.0318	0.00105
7.7	-0.0325	0.00045
7.8	-0.0329	0.0009
7.9	-0.0329	0.00045
8.01	-0.0329	0.00165
8.1	-0.03295	-0.00075
8.19	-0.0329	0.0009
8.3	-0.03295	0.00105
8.4	-0.03295	0.0006
8.51	-0.0329	0.0006
8.6	-0.0329	0.00015
8.69	-0.03295	0.0006
8.8	-0.03295	-0.00015
8.9	-0.03295	0.00045
9.01	-0.0329	0.00045
9.1	-0.03295	-0.0003
9.19	-0.03295	0.00045
9.3	-0.03295	0.00075
9.4	-0.033	0.00045
9.51	-0.0329	0.0009
9.6	-0.033	0.00075
9.69	-0.0329	0.0012
9.8	-0.03295	0.00165
9.9	-0.0329	0
10	-0.0329	0.0009
10.09	-0.0329	0.00135
10.2	-0.03285	0.00105
10.3	-0.03295	0.00075
10.39	-0.0329	0.0021
10.5	-0.03295	0.00045
10.59	-0.0329	0.0003
10.7	-0.0329	-0.00015
10.8	-0.03295	0.0009
10.9	-0.0329	0.00045
10.99	-0.03295	0.00135
11.1	-0.0329	0.00045
11.2	-0.0329	0.0006
11.3	-0.0329	0.0009
11.4	-0.0329	0
11.49	-0.033	0.00075
11.6	-0.03285	0.00135
11.7	-0.03295	-0.00045
11.8	-0.0329	0.00045
11.91	-0.033	0.00045
