MIN=0	-300	-0.3
MAX=40	300	0.3
SCALE=10	100	0.1
DEC=1	1	4
DEF="Time" t / s	"Magn. flux density" B_A1 / mT	"Voltage" U_B1 / V
0	-6.51	-0.0015
0.09	-6.51	-0.0012
0.2	-6.495	-0.0024
0.29	-6.45	-0.0012
0.4	-6.51	-0.00075
0.5	-6.495	-0.0021
0.59	-6.525	-0.00165
0.7	-6.51	-0.00165
0.79	-6.54	-0.0018
0.9	-6.54	-0.0021
0.99	-6.585	-0.00105
1.1	-6.525	-0.0024
1.2	-6.54	-0.0021
1.3	-6.465	-0.0009
1.39	-6.51	-0.00165
1.5	-6.495	-0.0021
1.59	-6.525	-0.00165
1.7	-6.555	-0.0012
1.8	-6.48	-0.00105
1.89	-6.585	-0.00105
2	-6.48	-0.00195
2.1	-6.48	-0.00165
2.2	-6.555	-0.0021
2.3	-6.45	-0.0015
2.39	-6.555	-0.0012
2.5	-6.57	-0.0024
2.59	-3.72	-0.0024
2.7		-0.0027
2.8	-1.665	-0.00345
2.89	-0.955	-0.0027
3	0.04	-0.00435
3.09	0.12	-0.0039
3.2	0.595	-0.00375
3.3	1.11	-0.00375
3.39	1.99	-0.00405
3.5	3.1	-0.0051
3.6	4.385	-0.00405
3.7	5.305	-0.0048
3.79	5.805	-0.0051
3.9	7.18	-0.00525
4	7.935	-0.0054
4.1	8.93	-0.0057
4.2	9.83	-0.006
4.29		-0.0063
4.4	11.955	-0.00645
4.5	12.57	-0.0063
4.59	13.305	-0.0072
4.7	13.905	-0.00705
4.8	14.79	-0.00765
4.91	15.93	-0.00825
5	16.11	-0.0084
5.09	16.8	-0.0081
5.2	17.31	-0.00855
5.3	17.745	-0.0084
5.39	18.15	-0.00765
5.5	18.255	-0.00915
5.59	18.18	-0.0078
5.7	18.195	-0.0084
5.8	18.21	-0.0084
5.89	18.18	-0.0075
6	18.195	-0.009
6.09	18.24	-0.00765
6.2	18.225	-0.0081
6.3	19.29	-0.00885
6.4	21.255	-0.00855
6.49	22.635	-0.00975
6.6	24.675	-0.0096
6.7	26.07	-0.0105
6.79	27.195	-0.01035
6.9	27.855	-0.01185
6.99	28.83	-0.0111
7.1		-0.01155
7.2	31.5	-0.01215
7.29	32.5	-0.0114
7.4	33.15	-0.01305
