MIN=0	-300	-0.3
MAX=40	300	0.3
SCALE=10	100	0.1
DEC=1	1	4
DEF="Time" t / s	"Magn. flux density" B_A1 / mT	"Voltage" U_B1 / V
0	-6.51	-0.0021
0.09	-6.48	-0.0009
0.2	-6.555	-0.0024
0.29	-6.495	-0.00105
0.4	-6.495	-0.00195
0.49	-6.525	-0.0015
0.6	-6.51	-0.0015
0.7	-6.48	-0.0012
0.81	-6.51	-0.00135
0.89	-6.585	-0.00105
1	-6.525	-0.00165
1.09	-6.495	-0.00195
1.2	-6.555	-0.0015
1.3	-6.51	-0.0021
1.39	-6.54	-0.0015
1.5	-6.54	-0.0018
1.59	-6.495	-0.0018
1.7	-6.555	-0.00195
1.8	-6.51	-0.0021
1.89	-6.525	-0.0009
2	-6.555	-0.0018
2.1	-6.525	-0.0015
2.2	-6.51	-0.0015
2.3	-6.525	-0.00255
2.39	-6.6	-0.00135
2.5	-6.555	-0.0021
2.6	-6.555	-0.0018
2.7	-6.57	-0.0015
2.8	-6.495	-0.00195
2.89	-6.51	-0.00135
3	-6.57	-0.0024
3.11	-6.51	-0.0015
3.2	-6.57	-0.00195
3.29	-6.525	-0.0015
3.4	-6.495	-0.0009
3.5	-6.525	-0.00135
3.61	-6.525	-0.0012
3.7	-6.57	-0.0018
3.79	-6.495	-0.00195
3.9	-6.54	-0.00075
4	-6.51	-0.0021
4.11	-6.525	-0.0021
4.2	-6.51	-0.00315
4.29	-6.54	-0.00195
4.4	-6.54	-0.00135
4.5	-6.51	-0.0018
4.6	-6.465	-0.00135
4.69	-6.525	-0.00195
4.8	-6.51	-0.00165
4.89	-5.865	-0.00225
5	-5.565	-0.0018
5.1	-4.77	-0.0027
5.21	-4.68	-0.00165
5.3	-4.695	-0.00255
5.39	-4.65	-0.0024
5.5	-3.9	-0.0021
5.6	-3.09	-0.0027
5.69		-0.0024
5.8	-2.785	-0.00255
5.89	-1.985	-0.00255
6	-1.695	-0.0042
6.09	-1.705	-0.0036
6.2	-0.96	-0.00345
6.3	-0.86	-0.0036
6.4	-0.685	-0.00315
6.5	0.115	-0.0045
6.59	0.215	-0.00345
6.7	0.505	-0.00405
6.8	1.04	-0.0039
6.9	1.71	-0.0036
7	1.8	-0.00405
7.09	2.095	-0.00405
