MIN=0	-3	-1000
MAX=28.2842712474619	3	1000
SCALE=10	1	500
DEC=1	3	0
DEF="Time" t / s	"Current" I_A1 / A	"Magn. flux density" B_B1 / mT
23.91	3.081	157
24	3.081	157
24.1	3.081	157.5
24.19	3.081	157
24.3	3.081	157
24.39	3.081	157
24.5	3.081	157
24.6	3.081	157
24.69	3.0825	157
24.8	3.081	157
24.89	3.081	157
25	3.081	157
25.1	3.081	157
25.19	3.081	157
25.3	3.0825	157
25.39	3.081	157
25.5	3.081	157
25.6	3.081	157
25.7	3.081	157
25.79	3.081	157
25.9	3.081	157
